Soil_Type,Soil_Moisture_%,Shear_Strength_kPa,Bearing_Capacity_kPa,Excavation_Depth_m,Retaining_Wall_Type,Support_System,Deformation_mm,Rainfall_mm_day,Temperature_C,Groundwater_Level_m,Seismic_Activity,Ground_Settlement_mm,Wall_Displacement_mm,Pore_Water_Pressure_kPa,Strain_Gauge,Risk_Level
Silt,28.601483492165332,276.6093633361028,253.3882997610706,21.823419687725472,Sheet Pile,None,47.537235660633584,42.912964018569966,-3.073264742387468,7.550682041316251,0,2.5632249884422587,16.985727191804216,394.0536731256959,49.045952515748795,2
Sand,5.985670284212647,84.81134277939879,276.4792517261783,8.22275425982503,Sheet Pile,None,20.4349781135467,147.63015096833794,39.67036288771203,2.0802456273324887,0,92.47474758643617,46.79775768643017,60.57609026824582,7.411917438595806,2
Sand,22.63937931289221,183.10517056880428,410.64622452480506,20.320620993918794,Diaphragm Wall,Bracing,23.33415779154321,37.827739265348015,37.53268312438564,3.377107747242245,0,85.18368088189332,8.237051918163596,218.97375859472945,3.474214592232694,2
Silt,28.131207935391647,152.77390065017664,267.0249828343846,10.015359724388086,Secant Pile,None,2.6354894926719497,114.69835277819533,15.552052044158533,8.096742580880733,1,52.425792790383554,2.1075208481467103,99.83682852372907,46.87335268214602,2
Rock,9.514383628183339,136.83583156471067,466.3495252951402,26.92432493796494,Sheet Pile,Bracing,1.8783114771990295,43.04876410019074,30.940251236719483,6.95677663215339,1,22.894233613944525,22.702766130477457,208.61394871806473,39.86592875184121,2
Sand,19.198630763815736,274.9583364218181,302.2636927869348,27.183628495198647,Diaphragm Wall,Anchors,35.85907235233788,172.32499001679568,24.06947905999843,7.657842927157244,1,12.162289068009425,40.06049501218145,128.09161383749756,13.688031969182768,2
Rock,27.887207439701047,55.455849193872375,134.17660015497933,11.026754515595815,Diaphragm Wall,Anchors,26.904733206055564,188.4370908979277,34.16916032857597,4.412011022129324,1,36.33924794321266,38.58340531553729,217.98724555529935,68.76014289207338,2
Sand,5.848649464644971,215.94742154389726,491.8799212420536,9.209831357007495,Secant Pile,Bracing,25.435299210813334,103.6985949884481,13.749280543225161,7.164762626421669,1,25.54282810460905,45.976531445641626,237.88526274838864,99.29034908992645,2
Rock,22.435506681171,290.84860855338763,242.879162296353,14.105207245788243,Diaphragm Wall,None,12.156226521133433,70.46177684183566,33.219466633439254,3.8649372286391372,1,50.66912010062987,26.66003321845201,185.26600525141328,39.56468211967125,2
Silt,12.433725184313769,190.0420458654605,316.38343979963133,9.494352799864014,Diaphragm Wall,Bracing,37.23753658149611,46.81155500349983,15.435124938583137,2.1126291693819645,0,96.6409296123429,5.0032335783266655,345.47987726290813,62.455863591739444,2
Sand,28.10990488441326,284.20561550827296,442.72194161095075,21.154363768876,Sheet Pile,Anchors,8.411828955424594,9.956200304608753,41.75311833135366,6.3267703484136,0,57.49534932296414,29.434448716800805,463.4834230665094,96.29759423644857,2
Silt,29.276456129134193,63.06446982150594,266.228078574356,25.30374648280371,Sheet Pile,Anchors,9.496737183051001,53.70001523949908,16.75046554538312,9.760139255987943,0,88.99310558900979,38.91978071766058,230.26791834737256,83.15349724468753,2
Sand,28.606662227835848,154.69832976854036,128.2928280733578,21.17348753460286,Secant Pile,Bracing,23.035608567413774,130.84715598906357,15.444059956355126,3.106009713953296,1,65.08788374957773,4.66640601349132,136.55442041375966,46.355222330268575,2
Silt,16.855355416436595,115.03944774051278,286.9605235064068,25.257462075732434,Secant Pile,None,14.313993105597046,106.72338626184217,33.1789523859932,4.609695922125397,1,47.52465265872004,8.632870054879488,171.8252411881925,73.74894844599194,2
Silt,26.551066274732836,232.70524124518244,572.2242913471517,13.7187883796018,Diaphragm Wall,None,12.373149061657319,188.80825565618548,35.186773046846085,6.740013710698536,0,85.46075627333713,0.6145330577835451,434.300370573366,12.813504025052403,2
Sand,26.11373496337676,295.3242726243117,420.8671986492791,7.220558209139243,Sheet Pile,Bracing,32.26188222766658,79.25545249834012,20.496901287664393,5.415062821224879,0,47.13681101729975,29.68262897234052,307.23787547156655,51.210385546379925,1
Sand,12.97751183108139,114.13251561106195,435.73957433360346,22.924675579734988,Secant Pile,Bracing,32.54858726092723,138.77266846567892,-0.11112025777085321,8.434277957090492,0,86.8628170510361,44.33671959729522,254.75496453813076,27.906027717993652,2
Sand,25.722886853766934,213.54365036851863,416.1410768188199,12.732811638821955,Secant Pile,None,41.22585348999646,97.86454949502428,15.726702702666874,7.617427064695159,0,29.157676957576527,33.533165800104975,117.33652467901702,16.11636878961611,1
Clay,5.9251908678873155,99.52440818993503,199.49606947971841,21.124312281186576,Secant Pile,Anchors,20.885428348648794,102.51524318484233,43.24398766003231,0.5829720386235704,0,12.881307376298812,49.1020043795491,252.37728874570186,42.62809062545349,2
Rock,19.906746962051326,191.33256364290247,309.16693205114007,10.307386433507673,Diaphragm Wall,Bracing,3.654254551307512,53.554862920823496,31.41424061715518,9.98421233923774,1,85.53144643629383,3.1516826249880783,175.321401510824,13.101455443361443,2
Clay,10.750220932192576,165.98312167208405,475.4698991816591,5.193200139780162,Sheet Pile,None,13.683319246072884,90.99015536839994,34.61394321335227,7.524024537194673,1,58.74151637926668,45.15005425757481,474.42340753400714,69.89851081744855,2
Clay,8.01417214443197,293.00133240788426,150.68644877657957,29.79970847816961,Secant Pile,None,49.000273159840845,94.15699940254146,-8.194597564941793,8.639033162941132,1,88.90923982489602,40.703414369334034,447.83154923707906,45.62400440533355,2
Silt,6.923830040730229,202.13181817411663,238.92638804485614,7.21744071412618,Sheet Pile,Anchors,29.812928761635106,141.32850434978678,15.732270444878793,6.511977120953464,0,93.78272069923833,15.712076024975246,87.7561438226891,53.11446325646638,2
Sand,22.407219396953494,137.3765930217047,238.1595542329268,29.68736683701399,Secant Pile,Anchors,35.48685424005102,188.12799983722277,25.564162351165542,8.562851280467623,1,5.3628390371449175,48.67632759186259,282.4940701675593,14.6375938668157,2
Rock,13.496874094201653,78.52394622198335,316.00946379725303,29.386558179294077,Secant Pile,Anchors,0.3678914812707268,65.86425549650086,35.65179759954411,1.1238297492870941,0,50.09693018588683,14.396887408570752,151.27625548160245,13.977166109349447,2
Silt,23.119169288219037,87.81170718373363,590.1843704710925,24.43308880551707,Sheet Pile,Anchors,25.910286609126043,8.440093716259689,-7.289949052947569,3.4773783555931557,1,37.49645490745293,44.46523619141092,234.84969028593076,58.34154352601241,2
Clay,6.633908519973559,106.32923248780878,133.75127334191097,20.804419976213936,Sheet Pile,Anchors,1.8764328765901561,99.25902510012794,36.88413871030302,8.764209436044927,0,62.585839707011715,44.03742885370947,444.5815992131554,98.50097478294462,2
Sand,12.88225844576526,112.7416653350745,359.3504971902975,18.600790356779285,Sheet Pile,Bracing,28.4615106045724,108.89226642983371,20.162051520805143,2.016552112668922,0,79.35911972023236,37.88288083014862,287.38153394984516,9.625058323772562,1
Silt,18.48728230938343,262.65401446028443,189.68234100610522,26.384741725201536,Diaphragm Wall,None,46.038542481803766,33.68811022638305,0.8522683816832952,0.7824209858002273,1,28.059021597436896,28.173523690642593,200.39688201684191,28.573142856578126,2
Sand,24.76807912097409,190.30569707063123,585.338272704872,10.814867083726174,Secant Pile,Bracing,48.420956525020394,152.09292125521335,7.4490369047335,7.8811893994521895,1,55.679838437317166,6.000137480844403,143.54975934724868,86.94591165378876,2
Silt,12.968812573301747,180.8477278435916,156.6517523637321,15.62739273709168,Diaphragm Wall,Bracing,27.027633769446208,196.98582168829833,5.506125346335843,8.354861556432962,1,70.87285799048996,26.598586724824912,410.14618673292017,7.227201225523694,2
Sand,20.647284410925227,78.69221796730437,301.80050118079566,19.723529172895553,Sheet Pile,Bracing,22.9102402626108,189.15494340169218,19.197246885866168,1.626522181899006,1,13.443108283573402,17.839812782746726,331.0331069139562,87.58857213669513,2
Clay,27.149443705904677,265.03492333735875,468.9424924173031,14.102142848476259,Secant Pile,Bracing,47.2508547124247,39.42120776473044,-7.15728760488775,8.543459827827155,1,81.40669059512669,39.61085165776759,260.629457191804,52.428598337475115,2
Rock,20.396579704557617,230.70357580212092,452.27721401372264,14.542134260437235,Diaphragm Wall,Bracing,33.68049159983475,175.07264798015214,-1.2805112825042055,6.867677955971696,0,60.610959985297306,37.90646032484224,147.86795923834012,40.82667739264259,1
Clay,10.823986868840844,66.91709047500039,311.36431844696614,11.917686022556278,Secant Pile,Anchors,3.244963976920473,140.89872728233695,34.698117385668034,5.2008268321658395,1,94.95374371136518,45.53062536863026,200.4108683707091,30.968056435145584,2
Rock,5.61001953891345,226.95877430744216,273.2620839763591,18.23425905048247,Diaphragm Wall,Anchors,23.286278883374877,90.76931276138231,-2.706780508925392,8.30250192781385,1,33.95289191306933,0.7415081215853936,481.92954203233336,29.71171581278419,2
Sand,26.752471847523246,185.8845543356615,298.80618927643525,25.965512256408132,Sheet Pile,None,12.012250923215195,108.1221988649458,2.8367948201969835,4.192492493189658,0,10.814594233719866,40.455160841152306,284.04047192262544,30.580258244947878,2
Silt,5.531735271259678,70.43133643669456,232.13813157931963,8.441266206170447,Diaphragm Wall,Bracing,23.490216072434077,169.9200349964916,14.935383308228651,1.9399395622339721,1,50.65012010369253,46.92310265623344,230.31467655946383,88.48030809601958,2
Clay,26.867541817104986,164.5751603821641,202.66646935339992,28.22969204634292,Secant Pile,None,22.773278600318086,96.02698792767464,18.441648846233175,2.8485267661061364,0,8.581077170943885,39.46502245540751,284.6399190567457,72.37952301747855,2
Rock,18.2234283506803,171.17407178251176,341.519848779445,21.6053666512022,Secant Pile,Anchors,29.1072401407371,74.64147382102537,31.998576378778722,5.0516401829331485,1,96.95265233240067,6.509722993518335,400.5448276548239,66.97230078311506,2
Clay,28.476692462822406,91.44363504081895,234.26687803380366,25.228376742360815,Secant Pile,Anchors,17.838524517462563,98.64949860519717,14.603283466640328,5.313307926731757,1,3.8684958257191537,4.063955242044387,203.04902142629095,79.87491489520008,2
Rock,24.969580894341636,286.4245367500706,243.73083244862505,18.017148701010314,Secant Pile,Anchors,8.213522472796402,115.82596080700982,33.442554156954635,8.055808264412336,0,75.3503901107308,1.0422619903850405,130.417754419674,25.7114663004145,1
Clay,29.948352763333435,262.4938428701655,428.37803173727855,24.046950938449715,Sheet Pile,Bracing,25.185971729497815,37.81553075566977,24.009046887500162,7.913527236523344,1,52.510239814224406,31.43726129140355,313.2212532525715,61.804281208175574,2
Rock,13.767795386292754,217.25558433227707,584.268665849946,3.4374107281656148,Diaphragm Wall,Bracing,41.5101442172881,180.18154605339814,-3.7795143316897652,5.813665572045749,1,36.862065249828866,31.483632592994365,349.3418465664802,46.006623895795094,2
Rock,24.17970722327817,165.5738902501518,401.81860027968753,25.09627146904745,Sheet Pile,Anchors,33.200611403380115,134.83738976592278,-1.4017708883938784,7.807854833654764,1,6.5842164508654655,49.345685710910615,370.7231013313473,78.24416352001934,2
Sand,15.048272840231053,152.94138539612715,138.48973353248314,4.083749195304896,Sheet Pile,None,16.918393296260792,126.65378346749779,14.036854899737396,1.9177345829367098,1,62.216692417360775,19.902158705204787,446.8944158447583,30.925611047328548,2
Rock,16.99689050759772,212.74336678773855,137.7918069270335,27.027661161797287,Sheet Pile,None,46.77615113794286,19.899245236127626,11.828916619897178,0.5006452709329434,0,58.522032939095524,16.595314244874835,217.02835431010087,64.31786168698957,2
Sand,20.68763658045925,186.35796735172636,575.711610422783,29.78299417544337,Secant Pile,Anchors,45.61037856245911,120.83478763451836,30.894934830051206,8.736338226347002,0,28.088327306759975,31.221246359219624,83.90970330300131,88.22124118173134,2
Rock,26.84192785465847,65.5682764704714,248.6453951536668,10.939821478773002,Secant Pile,None,10.467419969204938,24.192132447698466,21.940542688854354,0.7555449376276957,1,91.02217014103121,41.2804336253797,481.256862633924,40.21504761949287,2
Silt,29.60208672998238,178.12566219258292,146.0334930412377,8.678601019716428,Secant Pile,Anchors,1.9708792560181487,15.739535039079811,11.34731945512371,2.466884297439973,1,30.41100073428369,46.838697476150095,245.75536734686384,6.662208736746145,2
Silt,24.206835346612955,251.60090430820986,399.52229357519076,23.6648108241671,Diaphragm Wall,None,37.06543541753811,105.46217912847867,-0.608184410228791,6.953189496243846,0,44.97254105921061,40.15620830895193,330.4658793529091,51.60508223417928,2
Silt,15.444169554183343,164.80996939923952,411.82438914513307,9.831711204846837,Secant Pile,Anchors,41.38051306745766,80.557106809299,2.4760406279022327,4.0944793762730916,0,54.37624559186557,21.33369903079024,349.83739540773155,34.59724878070259,1
Rock,15.533925056926755,62.989144388567105,424.2524100593441,26.370184345649495,Diaphragm Wall,None,48.39322829756777,117.76205403124465,21.652556015798243,8.763139699155088,1,10.02318781762861,31.745711765603208,295.93116891554155,67.22253805471749,2
Sand,23.439557539722287,246.56954984600827,233.70101392877066,5.776749988251871,Secant Pile,Bracing,44.49181970441553,17.84443361144772,13.289134269488585,2.9797979466226954,0,93.21617192136323,42.81496633580585,142.36588838132155,95.10329247486061,2
Sand,10.969428644207557,100.34094553399359,107.55534210723752,6.400790302242672,Secant Pile,Anchors,30.026738410320743,86.19661256945167,18.321012987336964,0.11871346669359295,0,37.45361524510411,24.530484415586972,389.81437255226365,48.5608317996847,1
Rock,7.761852828284867,114.65520872200969,582.507684727236,29.43709198771662,Sheet Pile,Anchors,26.50261696061904,34.9573430090316,-0.6127410583771482,3.006556405607441,0,8.077921387434362,10.834332185269634,411.68838843683676,46.61902301555338,2
Silt,13.865553941019414,91.17658835807397,225.44652284555124,21.193650253290127,Sheet Pile,None,1.3920525631293146,197.4200171848233,26.45984387895112,5.780750491848316,0,38.72911736753299,8.486171987393648,298.8390137078479,65.45848001914602,2
Silt,12.180974791352043,132.5537662178744,438.0131440262737,25.865955059581726,Sheet Pile,Anchors,12.332822342238892,112.23004248703488,36.889630747078186,3.7593837540329336,1,60.02025470925807,0.00788722890283644,269.8525222631787,10.349750359356769,2
Sand,12.407703011399752,239.18787642215875,453.31493493935477,11.756893188490986,Diaphragm Wall,Anchors,22.98073758664632,137.48737218817345,4.186672873279532,5.348727557587552,0,51.36526718213295,35.91189974906421,101.27218240759339,25.350618892501465,1
Silt,10.840193776247748,179.84646487598434,405.00370853974283,21.26506123705632,Diaphragm Wall,Anchors,31.42519500417839,65.08365613652157,17.03328242075046,8.765981188350187,1,69.4541974037274,5.554860442299525,87.77824767490273,91.89793255003985,2
Clay,6.052329740909047,101.22031853767814,256.4536971068241,19.044529337332126,Secant Pile,Bracing,27.862591665920533,18.94778295586883,43.654003096149594,9.124850542303685,1,5.5483942067910625,12.191954984797022,202.80418050358793,66.99426133637662,2
Sand,5.4468483683353455,269.4575195380102,235.54812688203288,19.28505324331957,Diaphragm Wall,Bracing,37.131799484084524,195.17417255670733,8.32829573029002,2.6597406465411213,0,28.45406102720561,14.893816576139669,189.88076998282696,1.3444043983416254,1
Silt,29.693059743400788,269.8954637378823,398.83414135135155,21.42837640751848,Secant Pile,None,13.988346544352042,57.25180707663664,22.727548970806865,4.621404732699007,1,81.92305768401023,28.018993006838418,479.14540293347204,20.462547255901985,2
Sand,15.694328343396558,267.64460626150174,533.0478168058457,18.534697674485663,Diaphragm Wall,Bracing,28.24763038262366,84.76163703471484,-5.0392364889865595,5.491440152414512,1,7.989368779136086,19.897863864788462,402.6302340995434,68.2837266028899,2
Clay,14.608166178992041,109.69905284538481,573.3668644616978,14.58468397117198,Diaphragm Wall,None,4.407112169539607,129.972784340515,23.330825136369377,9.491124568882471,0,85.54859546959575,33.733699601158094,346.96593286657696,76.43992025625742,2
Sand,21.991182067326747,162.80983604524704,152.95290220187883,10.449912748274764,Diaphragm Wall,Bracing,20.683276179160348,4.939459537222257,-5.070252468246014,9.986173191643847,0,9.189609207710625,2.7819329664351358,282.9416400579223,83.98595726740419,1
Sand,10.456347196626604,296.24741403521875,177.4143062988599,23.751695934656453,Sheet Pile,None,37.50804164773005,162.0518261034574,42.75794894281021,2.3540724884152664,0,83.44542148916962,6.196959713221972,125.3153888269931,29.217680338204488,2
Sand,28.749029598755634,243.0031190774976,572.3681293915398,9.109355610086027,Diaphragm Wall,Bracing,34.6700426714522,107.31563800572405,29.361445863977124,7.2697987134581545,1,36.078840107872665,24.960575176663337,490.30550248292775,93.10285962775626,2
Sand,24.6586253603888,56.791855306389955,468.2676141673963,21.69356626616918,Sheet Pile,Bracing,49.53213685860895,55.64343741376443,33.34878834746385,3.7803106223319514,1,61.22090632572158,16.84823939234149,218.76831420809452,55.29468935778924,2
Clay,7.235275057806488,66.30114781512302,541.4969124148865,9.29998621153182,Sheet Pile,None,13.8945562993878,12.32159705849385,28.725739842440028,0.08108196886213226,1,15.288711564799817,14.790668137567986,98.11652110126016,69.65390223878929,2
Rock,15.43951939462321,165.98284420308318,201.31631706767158,19.883914588770256,Diaphragm Wall,Anchors,24.90946495869896,32.49968309488829,22.435096984205614,0.09252522435902355,1,6.616872172518084,3.3514039518761365,272.20950307208574,59.673886277990796,2
Sand,26.97795768905412,277.3050514653901,393.79293555470093,23.17111321248378,Secant Pile,Anchors,16.476520688699836,179.00677177068738,14.745202959702794,4.605660075622557,0,21.59382040201351,44.78595873740007,443.29910522588744,12.274005467462047,2
Sand,28.618300557285256,184.67544948817854,450.5697972087368,8.905275000476559,Secant Pile,Bracing,22.030155702958737,137.20484478717822,37.21053588685843,4.883349130043346,1,12.785381790869554,34.59092930625254,449.28095079979823,96.31146593848798,2
Silt,16.68503778124674,174.45312700857255,440.05594272348634,4.618469123255323,Secant Pile,None,42.8475064934694,49.98034432737797,42.62596171486847,0.22569696573442655,0,31.24058976796318,6.080907840982469,54.93466222540127,12.287557989415266,0
Sand,20.335284730267695,76.36842498915765,304.07584543334906,6.5362910608427,Diaphragm Wall,Anchors,34.21045375942433,13.120152989005906,17.44698950972447,6.869274167743025,0,51.43832465110202,3.252297886857031,448.8330851381299,25.48819564111836,1
Silt,9.17584865230188,214.1950261810735,107.69744584565424,19.36191811631769,Secant Pile,None,44.12205956737908,138.12306247732727,41.23442770353941,2.940033885949531,0,58.875946356500954,48.743626671562154,172.16789787493633,81.36278802229802,2
Rock,29.779215653424412,255.52579015005637,391.46302840213156,25.93505296809486,Sheet Pile,Anchors,10.175555416594323,114.48154519355302,22.083310049368464,5.598931015359494,0,78.9868107379743,34.05862752197525,67.53756378579038,61.859696150110146,2
Clay,10.791792534586085,145.10500187689058,226.55076958980436,4.214914173356458,Secant Pile,None,43.6680558920719,80.903904891647,19.611130279303826,3.0091907316541877,1,65.62398932483586,20.872803554687074,431.5056216632935,83.8149165376357,2
Clay,28.568294353378143,243.90296273133185,325.12712307144517,22.822083994124448,Diaphragm Wall,Bracing,2.9881137089192213,72.72228983801277,14.996550312544617,1.6713431486930719,0,60.8758325129553,35.08655203778924,438.74004019469373,51.57361883740449,2
Rock,21.241166224809213,291.11916347520287,578.7905075419087,12.215603440651407,Secant Pile,None,44.42996402185762,43.36285518582166,1.5108268841565913,4.071737385988753,1,41.17820274857746,37.81658932400796,318.3039859290575,37.699323536663485,2
Clay,20.19341987197148,100.94161478192228,299.51765882121737,15.920265987827108,Sheet Pile,Anchors,16.453688973036396,133.92225130750353,-9.795418655006745,2.3227336479050074,0,47.38084349601387,38.99811011943897,308.4951907833613,92.18454995477849,1
Rock,17.817212775412713,180.83240779868532,519.9008033322134,28.079207845830272,Diaphragm Wall,Bracing,15.729381670703324,194.1336055587741,3.2828424770833706,5.34800976919168,0,41.45208293901811,23.893865282652882,415.9041226796387,3.625231751479485,2
Rock,10.766745292943966,121.78448952114388,194.27030287462557,11.963230627867828,Secant Pile,None,25.604428834933195,35.14304916736517,18.034774438196084,1.9882853028647995,0,84.21660300613831,21.4941379062424,403.8392987196259,85.61302203530458,2
Rock,9.413200800137707,248.21360475845984,436.23024901251443,15.564097216366124,Diaphragm Wall,Anchors,47.03450938616159,119.42332400310067,10.897797374286391,5.084059766446271,1,23.000045254839986,0.551404213445017,450.54746304921684,23.08177851877816,2
Clay,10.512155226754384,194.39834147028938,588.5034772194717,3.36942519853839,Diaphragm Wall,Bracing,2.3890682340702685,84.83701114919523,14.66668754014486,1.5737851486886756,0,0.5720931541964625,46.3278557570919,298.73635141851656,84.87363277539679,2
Silt,9.660956553606363,208.64560438757593,150.94655043646839,5.203165440130636,Diaphragm Wall,None,17.611548753537264,89.33774434893297,43.93565207602273,6.70974709485785,0,65.13198972262393,30.165393919447155,485.4411917297639,13.91966134168856,1
Rock,24.489611839168834,249.4785399039735,104.159971113596,9.981972960639169,Secant Pile,Anchors,42.82859943416678,50.82945602556288,9.264980386813018,7.539376844414241,0,20.246218363883138,10.157696859498405,498.2660739200023,58.02189636905405,0
Sand,13.753131479168253,148.99261816561372,316.7913963163072,3.752010502169009,Diaphragm Wall,None,19.80272387177334,165.0269751322838,14.870061664805934,1.1039423424993378,0,89.01151363098093,45.98017097107183,102.44507449938467,88.8107919011472,2
Clay,6.446066914084909,278.7725171017608,146.3127415256836,20.047133803302778,Secant Pile,None,9.95784487985335,97.05112082944822,-2.656644675594924,4.678024120373392,1,85.9046329706656,45.746595088514816,432.29469179935495,47.35396468988905,2
Rock,29.227565753520285,183.257216811535,474.1921748381157,14.512755633643808,Sheet Pile,Bracing,21.23970906657059,108.68117043965282,-7.36232471596568,0.7087170065487358,1,7.672737192820589,49.459208218304795,274.92001598686505,74.65666738033929,2
Rock,27.094647124085643,89.488705708837,557.2743319242795,17.799920473656595,Secant Pile,Bracing,19.277625074583465,60.95218255946515,32.6475233025872,5.981824455420024,0,10.638840541407735,43.70282815694894,224.40485223492445,80.46716178555585,2
Sand,28.193807079880322,223.97477954220062,317.0104863543794,7.715474019200898,Sheet Pile,Anchors,45.77081007333517,36.36169313338995,21.387574628958824,2.6440429792964535,0,49.51715922466663,49.88921939100324,325.88253944722175,73.64942087167792,2
Silt,29.872695566160882,248.3153376095636,229.3558210777205,10.990164794788635,Secant Pile,Bracing,38.096718787154856,17.182077640564096,31.83876433241423,5.276244568387078,1,60.92226627693547,12.234309406163629,75.18450076790316,92.53297368745983,2
Silt,9.347381230487184,129.19041926688166,317.2016595033049,20.92326082102358,Diaphragm Wall,Anchors,25.255777787200316,142.82382818498317,-1.75754606123966,5.174610093842912,1,27.490833748224077,42.1124792599617,277.90750344518597,44.68342305199287,2
Silt,14.906050472566468,264.2948142496882,461.7239089250005,29.063173538020795,Secant Pile,None,49.41852833607855,39.246856337571124,21.450582415048,9.243543461938003,1,71.67977166993707,41.151415439788224,441.900756512,17.312543916515576,2
Rock,23.955961892602282,276.5358136914416,104.5270807901855,4.361252887259648,Diaphragm Wall,None,23.263876563796167,138.01507083775954,3.9503360887756553,5.490832225687229,0,59.49160209188715,11.547017961036687,146.05768226253596,4.781106370247978,1
Rock,22.400515451344805,119.22612184445224,394.7269947423486,27.040376663092186,Sheet Pile,Anchors,2.9118915410137616,78.07528920939077,2.5433999295010956,5.829984797183156,1,32.48241097485547,4.921877450049539,241.8754526462413,24.64598696375051,2
Rock,8.847397658496376,295.8803681788055,406.6458424436895,18.575792435402626,Secant Pile,None,13.113716090749245,83.1549601979303,-9.366069227085811,4.016531257643803,0,2.5371488042315593,48.97102568387998,472.76639947169394,14.319750388024211,2
Clay,25.395828124765444,85.1778820121896,418.8441234479678,18.22582830240184,Diaphragm Wall,Bracing,21.80352401096563,93.83549921855435,-2.8312602037010457,9.490796031828168,1,75.01502812985177,14.801227576030518,242.85372701256378,55.79487414344805,2
Sand,10.611014295916517,100.50391710062249,221.0110399904386,16.50752045060953,Sheet Pile,None,7.8451312073060055,73.54170162550864,7.009746132483244,7.771859094396096,1,21.475366582508272,43.5445895233903,211.26543454957925,18.4945337211732,2
Rock,10.595440370565576,96.05620980950653,457.0263616890634,4.873640319412951,Sheet Pile,Bracing,47.37825631620215,20.123995444518016,-3.571668167498353,2.854052903028416,0,83.44737434626283,0.20635773373019473,248.2414916555202,3.8933707289371178,2
Sand,18.42436057233534,273.4974275019676,145.6957431658882,5.426674996876338,Secant Pile,Anchors,38.34244489088866,61.926362000569156,44.222214222601565,8.44209585776232,1,42.02902600542552,1.0512403609801102,283.75374493290036,3.598982886866786,2
Sand,19.82349837104258,213.57313808124047,199.6351682334004,19.224624152795325,Sheet Pile,Anchors,13.414360021388633,132.7468721387877,6.974795668817286,4.3239636018509,0,57.707744263176544,23.29356543481842,334.39610485916097,83.15694983648616,1
Silt,19.502155195945278,88.02607080556822,538.7350233272409,12.205881428760074,Diaphragm Wall,None,29.54022667589579,133.15688029377418,-2.8321829313719507,8.28667143533594,1,87.29487304090019,11.935734196753177,410.311760412529,59.14499314430248,2
Clay,7.287170934943871,160.08085459208723,469.3615753632832,27.766237797597377,Sheet Pile,None,36.0724578554786,57.24486144799887,0.9495272055376756,8.22888068293502,0,86.36230009199534,34.49206417179821,253.4459925939414,35.808530189337816,2
Rock,26.93652156575951,203.82450626745052,106.87277700567263,13.97794450870575,Sheet Pile,Bracing,47.0639464453399,92.0205253115376,22.323677558781206,1.8887018676285439,1,37.15195752435733,28.278216278397718,417.86642079056315,89.42280427402468,2
Silt,11.640001064717652,70.86602124734583,224.1881301849001,6.86859938497131,Diaphragm Wall,Bracing,44.081767458770535,38.689445602387494,-6.477606187436632,7.011411313835769,1,20.888889271484313,3.8742898725245722,290.1742976084363,7.01966114077136,2
Silt,8.237873032070105,270.6040921018347,207.20324149658228,22.297408504554973,Sheet Pile,None,25.759611306910685,42.074416305967155,37.43387715776363,2.906429693065311,0,77.51460777285946,8.131414815785853,202.31622966558996,98.03220727278259,2
Rock,27.21870199672443,250.9008838603838,235.40316401848628,10.920542378907266,Sheet Pile,None,38.73263098965088,4.6094176813214816,42.8824823580431,2.974926699926682,0,43.30802036021312,19.402463502920714,346.0778726537364,61.6291790254461,1
Sand,28.891287455743836,176.30169339415954,223.7798851399432,17.187698298609114,Sheet Pile,Anchors,28.10723769137925,179.3493099815489,3.5711081367059485,2.963480768805807,0,19.204199355900407,9.280203197771659,372.9750146345711,18.346425396884847,1
Silt,26.553190431636267,291.7816538147926,131.26314787142286,21.84148520863959,Sheet Pile,Anchors,27.635194502277006,42.14133301498124,14.755239772497266,7.255682475599482,0,90.44253423171502,39.61111736219643,301.1220390332694,67.90690989769685,2
Sand,25.237901868121952,154.44024481877494,329.47025829841016,27.3071310024559,Diaphragm Wall,Anchors,5.737097916909595,45.50677538729266,-8.78260519337766,2.298260417925361,1,19.810419424108737,20.803511777664003,75.47673791062553,76.33812597835626,2
Clay,21.381049515975544,296.0275797591245,466.3667373930826,24.389162259645254,Sheet Pile,None,6.3068829008076035,55.92028652902636,25.239062359997185,0.009058352460902253,1,2.580716819123108,4.671593342124964,126.44729382237121,42.934278337077444,2
Sand,18.771434265228482,216.97999970090677,403.36586235871823,21.26174883256355,Diaphragm Wall,None,26.47668075112287,25.4816143390858,12.765933192892387,7.152368534826331,1,2.0279973767419968,24.217145113606243,178.38397440060268,86.16326062455474,2
Clay,7.174668997785254,208.66781831348536,436.43583429903987,21.350095924668878,Sheet Pile,None,13.443077248950331,127.85257663627256,4.853215635585563,1.7118474383512527,1,62.231535645426426,4.541909053070708,177.18152267817192,15.073240729647031,2
Sand,15.211330326767468,91.48872382394626,140.57458926811958,28.539965388866335,Sheet Pile,Anchors,1.0518451230234316,15.028590635517315,1.3760410839134671,1.0448239530783465,1,66.16750607175304,6.446865270990859,353.03936011109175,27.883758357760836,2
Silt,14.31721292530785,270.481939576161,575.7453550883936,10.987250632406473,Sheet Pile,None,36.14196019501061,26.840485265270054,25.971269271231826,2.3751612059406013,1,31.10417050569839,11.980491601410264,58.256897753134666,9.349236158398977,2
Silt,11.493844594008156,156.87242198015377,519.2459169215124,3.03002654329706,Sheet Pile,Bracing,1.624329834508248,128.95134531801858,12.891936706777294,3.7990052232270397,0,32.00109892470634,42.97638526237449,390.05679967228394,21.087784060735217,2
